LoopNumber,Date,Time,Latitude1,Longtitude1,Latitude2,Longtitude2,distance,km/s,km/hr,Country,City,LatAccuracy,LongAccuracy
493,06/05/2022,23:37:58:881877,21.69529807,-20.39207106,21.93763207,-20.18014469,34.70911011,6.941822023,24990.55928,MR,Nouadhibou,1.006652067,3.145494692
494,06/05/2022,23:38:04:192118,21.95184545,-20.16768128,22.19388546,-19.95486449,34.71677698,6.943355396,24996.07943,MR,Nouadhibou,1.262905456,2.920214494
495,06/05/2022,23:38:09:905388,22.20843031,-19.94204078,22.45010695,-19.72837478,34.71540905,6.94308181,24995.09452,MR,Nouadhibou,1.519126949,2.693724776
496,06/05/2022,23:38:15:199775,22.48405093,-19.6982755,22.72527378,-19.48373181,34.70582485,6.94116497,24988.19389,MR,Nouadhibou,1.794293777,2.449081808
497,06/05/2022,23:38:20:502770,22.73907745,-19.47142045,22.97997563,-19.25595915,34.71162249,6.942324498,24992.36819,MR,Nouadhibou,2.048995629,2.221309154
498,06/05/2022,23:38:26:228278,22.99411639,-19.24327564,23.23464335,-19.02691797,34.71166492,6.942332983,24992.39874,MR,Nouadhibou,2.303663353,1.992267967
499,06/05/2022,23:38:31:544498,23.26901216,-18.99590673,23.50906201,-18.77862971,34.70164823,6.940329645,24985.18672,EH,Dakhla,0.175707989,2.82064971
500,06/05/2022,23:38:36:850348,23.52384802,-18.76520733,23.76357155,-18.54695118,34.71015266,6.942030532,24991.30991,EH,Dakhla,0.078801551,2.588971184
501,06/05/2022,23:38:42:553594,23.77775858,-18.53399651,24.01706664,-18.31482603,34.70653282,6.941306563,24988.70363,EH,Dakhla,0.332296637,2.356846026
502,06/05/2022,23:38:47:863321,24.05020828,-18.28437578,24.28903155,-18.06423672,34.6980899,6.939617981,24982.62473,EH,Dakhla,0.604261548,2.106256725
503,06/05/2022,23:38:53:167761,24.30342804,-18.05092637,24.5418964,-17.82977632,34.70520777,6.941041555,24987.7496,EH,Dakhla,0.857126403,1.871796322
504,06/05/2022,23:38:58:876400,24.55595429,-17.81669947,24.7940001,-17.59458296,34.70335475,6.94067095,24986.41542,EH,Dakhla,1.1092301,1.636602956
505,06/05/2022,23:39:04:177122,24.82720939,-17.56349265,25.06473995,-17.34037119,34.69356447,6.938712895,24979.36642,EH,Dakhla,1.379969954,1.38239119
506,06/05/2022,23:39:09:481104,25.078636,-17.32727722,25.31578915,-17.10310677,34.7002344,6.94004688,24984.16877,EH,Dakhla,1.63101915,1.145126774
507,06/05/2022,23:39:15:165921,25.32974875,-17.08986954,25.56646671,-16.86468372,34.69945722,6.939891444,24983.6092,EH,Dakhla,1.881696705,0.906703721
508,06/05/2022,23:39:20:468811,25.59836742,-16.83423276,25.83454865,-16.60800366,34.68938291,6.937876582,24976.3557,ES,Puerto Rico,1.954881353,0.897553663
509,06/05/2022,23:39:25:777350,25.8484659,-16.59462959,26.08424933,-16.36730722,34.69613797,6.939227594,24981.21934,ES,Puerto Rico,1.705180671,0.656857222
510,06/05/2022,23:39:31:458727,26.09833875,-16.35367877,26.33366271,-16.12530023,34.69489974,6.938979947,24980.32781,ES,Puerto Rico,1.455767287,0.414850231
511,06/05/2022,23:39:36:763900,26.36521466,-16.09457059,26.5999814,-15.86510271,34.68502385,6.937004771,24973.21718,ES,Playa del Ingles,1.156718598,0.286402713
512,06/05/2022,23:39:42:073477,26.61392082,-15.85143213,26.84826795,-15.62082636,34.69176937,6.938353874,24978.07395,ES,Playa del Ingles,0.908432045,0.042126362
513,06/05/2022,23:39:47:781546,26.86232677,-15.60694496,27.09619282,-15.37523898,34.69053056,6.938106111,24977.182,ES,Playa del Ingles,0.660507183,0.20346102
514,06/05/2022,23:39:53:092229,27.12878724,-15.34282623,27.36207103,-15.10997859,34.68070205,6.936140409,24970.10547,ES,Cruce de Arinaga,0.514488969,0.318001411
515,06/05/2022,23:39:58:377195,27.37618113,-15.09584588,27.60902518,-14.86181114,34.68786185,6.93757237,24975.26053,ES,Cruce de Arinaga,0.267534823,0.566168865
516,06/05/2022,23:40:04:074860,27.62183972,-14.848886,27.85418282,-14.61371153,34.68664588,6.937329176,24974.38503,ES,Pajara,0.496207175,0.506111531
517,06/05/2022,23:40:09:370279,27.88607979,-14.58130271,28.11781614,-14.34494302,34.67657964,6.935315928,24967.13734,ES,Pajara,0.232573857,0.237343019
518,06/05/2022,23:40:14:679335,28.1311203,-14.33132479,28.362389,-14.09374169,34.68281177,6.936562354,24971.62447,ES,Pajara,0.011999003,0.013858313
519,06/05/2022,23:40:20:397982,28.37623361,-14.07946743,28.60697412,-13.84069586,34.68130994,6.936261988,24970.54316,ES,La Oliva,0.003545877,0.088424135
520,06/05/2022,23:40:25:686378,28.63961918,-13.80678099,28.86972729,-13.56677,34.6714154,6.93428308,24963.41909,ES,Arrecife,0.093292714,0.019079998
521,06/05/2022,23:40:30:998827,28.88262045,-13.55327225,29.11224005,-13.31199012,34.67801499,6.935602997,24968.17079,ES,Haria,0.033289951,0.187869875
522,06/05/2022,23:40:36:720871,29.12614028,-13.29732909,29.35520468,-13.05481423,34.67610404,6.935220808,24966.79491,ES,Haria,0.20967468,0.445045773
523,06/05/2022,23:40:42:027108,29.38776981,-13.02019606,29.61618081,-12.7763862,34.66698409,6.933396818,24960.22855,ES,Haria,0.470650811,0.723473796
524,06/05/2022,23:40:47:333386,29.6297884,-12.76180562,29.85768213,-12.51667481,34.67328181,6.934656362,24964.7629,ES,Haria,0.712152134,0.983185194
525,06/05/2022,23:40:53:046365,29.87119638,-12.50208216,30.09852218,-12.25566042,34.67312678,6.934625356,24964.65128,ES,Haria,0.95299218,1.244199585
526,06/05/2022,23:40:58:354296,30.13041468,-12.22094338,30.35704844,-11.97319256,34.66204656,6.932409311,24956.67352,ES,Haria,1.211518444,1.526667438
527,06/05/2022,23:41:03:656082,30.37062733,-11.95828979,30.5967272,-11.70915857,34.66979385,6.933958769,24962.25157,MA,Tamri,0.099292801,1.87943857
528,06/05/2022,23:41:09:369084,30.60992469,-11.69455877,30.83541221,-11.44411081,34.66671084,6.933342169,24960.03181,MA,Tamri,0.139392213,1.614390811
529,06/05/2022,23:41:14:675466,30.86705425,-11.40881363,31.09183116,-11.15697582,34.65702085,6.931404169,24953.05501,MA,Tamri,0.395811162,1.327255824
530,06/05/2022,23:41:19:983320,31.10522979,-11.14190299,31.32944131,-10.88864104,34.66403403,6.932806806,24958.1045,MA,Essaouira,0.183058687,1.118641045
531,06/05/2022,23:41:25:694500,31.34280582,-10.87348282,31.56638896,-10.61884123,34.66270828,6.932541657,24957.14996,MA,Essaouira,0.053888962,0.848841229
532,06/05/2022,23:41:30:988765,31.59767478,-10.58305007,31.82051617,-10.32697045,34.65261224,6.930522448,24949.88081,MA,Essaouira,0.308016174,0.556970452
533,06/05/2022,23:41:36:276810,31.83325407,-10.31227132,32.05549652,-10.05472891,34.65851677,6.931703355,24954.13208,MA,Essaouira,0.542996518,0.284728911
534,06/05/2022,23:41:41:986068,32.06786666,-10.0403334,32.28945049,-9.781373262,34.65641898,6.931283796,24952.62167,MA,Safi,0.009939512,0.544193262
535,06/05/2022,23:41:47:294565,32.32038333,-9.74505621,32.54120171,-9.484599681,34.64722764,6.929445528,24946.0039,MA,Safi,0.24181171,0.247419681
536,06/05/2022,23:41:52:610825,32.5544535,-9.468901505,32.77465295,-9.206915135,34.65479967,6.930959934,24951.45576,MA,Safi,0.475262951,0.030264865
537,06/05/2022,23:41:58:311688,32.78813646,-9.190802712,33.00764189,-8.927344766,34.65220853,6.930441705,24949.59014,MA,Moulay Abdallah,0.188998114,0.339234766
538,06/05/2022,23:42:03:620797,33.03790686,-8.890847606,33.25661426,-8.625846049,34.64258435,6.928516869,24942.66073,MA,Moulay Abdallah,0.059974264,0.037736049
539,06/05/2022,23:42:08:938817,33.26976466,-8.609841088,33.48782407,-8.343256599,34.65033593,6.930067187,24948.24187,MA,Azemmour,0.19830407,0.000756599
540,06/05/2022,23:42:14:634773,33.50125107,-8.326767694,33.71858396,-8.058663635,34.647366,6.929473201,24946.10352,MA,Dar Bouazza,0.203233957,0.241893635
541,06/05/2022,23:42:19:950334,33.74833005,-8.02178969,33.9648333,-7.752090571,34.63769829,6.927539659,24939.14277,MA,Casablanca,0.376523297,0.140710571
542,06/05/2022,23:42:25:262380,33.97812634,-7.735455301,34.19394548,-7.46412436,34.6448072,6.928961441,24944.26119,MA,Bouznika,0.404525476,0.30444436
543,06/05/2022,23:42:30:960445,34.20697721,-7.447664749,34.42204333,-7.174760667,34.64242506,6.928485011,24942.54604,MA,Sale,0.368943334,0.376300667
544,06/05/2022,23:42:36:276165,34.45156872,-7.137106916,34.66576815,-6.862558185,34.63217506,6.926435013,24935.16605,MA,Kenitra,0.40475815,0.282358185
545,06/05/2022,23:42:41:581384,34.67893189,-6.845605863,34.89241562,-6.569371787,34.63942058,6.927884115,24940.38281,MA,Lalla Mimouna,0.046355622,0.502921787
546,06/05/2022,23:42:47:283119,34.90501403,-6.552992617,35.11771216,-6.275138403,34.63679918,6.927359836,24938.49541,MA,Larache,0.075497836,0.119418403
547,06/05/2022,23:42:52:581841,35.14706897,-6.23659043,35.35886986,-5.957031009,34.6272556,6.92545112,24931.62403,MA,Asilah,0.10635014,0.077118991
548,06/05/2022,23:42:57:874849,35.37116251,-5.940727041,35.5822154,-5.659436742,34.63429308,6.926858616,24936.69102,MA,Dar Chaoui,0.044515399,0.057983258
549,06/05/2022,23:43:03:572812,35.59415948,-5.643439869,35.80439915,-5.360477205,34.63228721,6.926457442,24935.24679,ES,Ceuta,0.084930847,0.040687205
550,06/05/2022,23:43:08:876036,35.8332514,-5.321438383,36.04255406,-5.036724295,34.62196161,6.924392322,24927.81236,ES,Ceuta,0.153224062,0.283065705
551,06/05/2022,23:43:14:165765,36.05489118,-5.0198583,36.26340661,-4.733364783,34.6283515,6.925670301,24932.41308,ES,Marbella,0.252023386,0.152465217
552,06/05/2022,23:43:19:862350,36.2750762,-4.717250515,36.48274948,-4.429027914,34.62716135,6.92543227,24931.55617,ES,Torremolinos,0.137600516,0.070732086
553,06/05/2022,23:43:25:169862,36.51118695,-4.389344725,36.71788708,-4.099316979,34.61690634,6.923381268,24924.17257,ES,Velez-Malaga,0.054732924,0.001133021
554,06/05/2022,23:43:30:480920,36.73024451,-4.08188867,36.93612576,-3.790020735,34.62412384,6.924824768,24929.36917,ES,Jayena,0.013074238,0.033109265
555,06/05/2022,23:43:36:186348,36.94851407,-3.772367192,37.15350576,-3.478723794,34.62153914,6.924307828,24927.50818,ES,Pinos Genil,0.009954238,0.023426206
556,06/05/2022,23:43:41:491389,37.18193986,-3.43776344,37.38592177,-3.142254073,34.61179665,6.922359329,24920.49359,ES,Fonelas,0.024498234,0.029325927
557,06/05/2022,23:43:46:802310,37.39801407,-3.124643237,37.60113497,-2.827249905,34.61811844,6.923623687,24925.04527,ES,Zujar,0.058284966,0.014720095
558,06/05/2022,23:43:52:512894,37.61335721,-2.809259442,37.8155594,-2.510028466,34.61687188,6.923374376,24924.14775,ES,Huescar,0.004519399,0.031131534
559,06/05/2022,23:43:57:821080,37.84380684,-2.467983658,38.0449551,-2.16683723,34.60650546,6.921301091,24916.68393,ES,Nerpio,0.102554903,0.13518277
560,06/05/2022,23:44:03:122927,38.05700622,-2.148696806,38.2572599,-1.845605167,34.61378459,6.922756918,24921.92491,ES,Moratalla,0.067979899,0.046224833
561,06/05/2022,23:44:08:834332,38.26894085,-1.827828555,38.46824165,-1.522848182,34.61298972,6.922597945,24921.3526,ES,Albatana,0.102328348,0.000748182
562,06/05/2022,23:44:14:145106,38.496105,-1.479955675,38.69430766,-1.173011978,34.60208656,6.920417312,24913.50232,ES,Yecla,0.080657657,0.058331978
563,06/05/2022,23:44:19:451035,38.70627903,-1.154368768,38.90354131,-0.845436116,34.60842547,6.921685094,24918.06634,ES,Mogente,0.027561308,0.093936116
564,06/05/2022,23:44:25:159745,38.91520742,-0.827062545,39.11146872,-0.516202475,34.60627058,6.921254116,24916.51482,ES,Alberic,0.005201278,0.000467525
565,06/05/2022,23:44:30:467060,39.13880884,-0.472632304,39.33393744,-0.159747247,34.59664486,6.919328973,24909.5843,ES,Cullera,0.167267441,0.090252753
566,06/05/2022,23:44:35:767005,39.34558894,-0.140956603,39.53973945,0.173970789,34.60349213,6.920698426,24914.51433,ES,Canet d'En Berenguer,0.14359055,0.390640789
567,06/05/2022,23:44:41:483929,39.5509902,0.192326407,39.74410087,0.509228512,34.60148913,6.920297827,24913.07218,ES,Orpesa/Oropesa del Mar,0.355899126,0.359228512
568,06/05/2022,23:44:46:788883,39.77131095,0.554163864,39.96324399,0.87314482,34.59194479,6.918388957,24906.20025,ES,Peniscola,0.39415601,0.46622482
569,06/05/2022,23:44:52:089233,39.97461073,0.892147657,40.16551781,1.213209168,34.5977483,6.91954966,24910.37877,ES,Deltebre,0.553922187,0.504859168
570,06/05/2022,23:44:57:773509,40.17659791,1.231954744,40.36642787,1.555046159,34.59664372,6.919328744,24909.58348,ES,Torredembarra,0.778622127,0.156436159
571,06/05/2022,23:45:03:078943,40.39193892,1.598747254,40.58055459,1.923956418,34.58743752,6.917487504,24902.95501,ES,Sitges,0.654505414,0.112026418
572,06/05/2022,23:45:08:378352,40.59173767,1.943355854,40.77928149,2.270689072,34.59286218,6.918572437,24906.86077,ES,El Prat de Llobregat,0.548558506,0.175969072
573,06/05/2022,23:45:14:063003,40.7901281,2.289736914,40.9765494,2.619140773,34.59135338,6.918270675,24905.77443,ES,Premia de Mar,0.515510602,0.253900773
574,06/05/2022,23:45:19:370887,41.00161445,2.663725696,41.18677527,2.995293705,34.58217396,6.916434792,24899.16525,ES,Malgrat de Mar,0.45984473,0.253943705
575,06/05/2022,23:45:24:674891,41.19784396,3.015239065,41.38189039,3.348982361,34.58816092,6.917632185,24903.47586,ES,Sant Feliu de Guixols,0.401439615,0.315652361
576,06/05/2022,23:45:30:388442,41.39270116,3.368710585,41.57558336,3.704576592,34.58741572,6.917483144,24902.93932,ES,Begur,0.374416642,0.487906592
577,06/05/2022,23:45:35:674509,41.60121261,3.75197,41.78277314,4.090042235,34.57688322,6.915376643,24895.35592,ES,Begur,0.167226863,0.873372235
578,06/05/2022,23:45:40:970113,41.79283891,4.108905955,41.97324521,4.449190472,34.58320029,6.916640058,24899.90421,ES,Cadaques,0.315314795,1.172130472
579,06/05/2022,23:45:46:679877,41.98354207,4.468739262,42.16273746,4.81117872,34.58197512,6.916395023,24899.02208,FR,Sausset-les-Pins,1.168622537,0.29313128
580,06/05/2022,23:45:51:982022,42.1877118,4.859243453,42.36554066,5.203934528,34.57208363,6.914416726,24891.90021,FR,La Ciotat,0.809219341,0.400555472
581,06/05/2022,23:45:57:281148,42.37596891,5.224282699,42.55259486,5.571237598,34.5789152,6.915783041,24896.81895,FR,Bandol,0.584495145,0.160362402
582,06/05/2022,23:46:03:004098,42.56279136,5.591401882,42.73800943,5.940252105,34.54823009,6.909646018,24874.72567,FR,Saint-Mandrier-sur-Mer,0.339990567,0.011252105
583,06/05/2022,23:46:08:304031,42.76305135,5.990475437,42.93699731,6.341916766,34.56762473,6.913524946,24888.6898,FR,Le Lavandou,0.200002694,0.024083234
584,06/05/2022,23:46:13:609916,42.94711742,6.362504013,43.11981387,6.716248931,34.57484728,6.914969457,24893.89004,FR,Ramatuelle,0.097146125,0.104878931
585,06/05/2022,23:46:19:296218,43.13001123,6.737281973,43.30139493,7.093249881,34.57289646,6.914579293,24892.48545,FR,Theoule-sur-Mer,0.206405067,0.152449881
586,06/05/2022,23:46:24:603723,43.32446954,7.141537139,43.49439013,7.49981677,34.56293866,6.912587732,24885.31584,FR,Cap-d'Ail,0.22752987,0.09296677
587,06/05/2022,23:46:29:889510,43.50452876,7.52134599,43.6731502,7.881970563,34.57066205,6.914132411,24890.87668,IT,Riva Ligure,0.1656798,0.002620563
588,06/05/2022,23:46:35:586796,43.68242893,7.901956426,43.84969035,8.264818902,34.5681175,6.913623499,24889.0446,IT,Marina di Andora,0.103839649,0.110218902
589,06/05/2022,23:46:40:890237,43.87257051,8.314842323,44.0383153,8.680053922,34.55853431,6.911706862,24882.1447,IT,Noli,0.167764699,0.265473922
590,06/05/2022,23:46:46:176728,44.04806831,8.701701708,44.21245439,9.069264517,34.56431419,6.912862838,24886.30622,IT,Camogli,0.136995612,0.085605483
591,06/05/2022,23:46:51:877492,44.22152838,9.089703465,44.38451065,9.459544434,34.56317359,6.912634717,24885.48498,IT,Conscenti,0.039600652,0.064174434
592,06/05/2022,23:46:57:170471,44.40691541,9.510794752,44.56832736,9.883012311,34.55379003,6.910758006,24878.72882,IT,Stazione Valmozzola,0.010462641,0.059887689
593,06/05/2022,23:47:02:447524,44.57748879,9.904298309,44.73738431,10.27863035,34.5360553,6.907211059,24865.95981,IT,Corcagnano,0.016354311,0.024079649
594,06/05/2022,23:47:08:167052,44.74602474,10.29901257,44.9045797,10.67590321,34.55922331,6.911844662,24882.64078,IT,Guastalla,0.007140301,0.014043213
595,06/05/2022,23:47:13:471206,44.92695752,10.7295403,45.08388168,11.10883269,34.54972023,6.909944046,24875.79857,IT,Ostiglia,0.014101681,0.026157313
596,06/05/2022,23:47:18:785283,45.09313237,11.13136717,45.24859596,11.51306149,34.55630306,6.911260612,24880.5382,IT,Megliadino San Fidenzio,0.031205955,0.002938512
597,06/05/2022,23:47:24:492871,45.25802314,11.53639086,45.41197076,11.92040929,34.55505068,6.911010137,24879.63649,IT,Noventa,0.002319239,0.030600712
598,06/05/2022,23:47:29:799741,45.43332454,11.97413542,45.58558893,12.36056234,34.54554899,6.909109799,24872.79528,IT,Musestre,0.003051066,0.011927662
599,06/05/2022,23:47:35:105703,45.59464454,12.3837309,45.74539408,12.7725749,34.55228403,6.910456806,24877.6445,IT,Summaga,0.028665919,0.0253451
600,06/05/2022,23:47:40:783153,45.75428948,12.79570823,45.90347276,13.18688322,34.55120206,6.910240412,24876.86548,IT,Castions di Strada,0.008997236,0.005213222
601,06/05/2022,23:47:46:083408,45.92326373,13.23923917,46.0707145,13.63280933,34.54125989,6.908251978,24869.70712,SI,Kanal,0.017895497,0.006910666
602,06/05/2022,23:47:51:389754,46.07928845,13.65588712,46.22517553,14.05188771,34.54892389,6.909784778,24875.2252,SI,Zelezniki,0.005185532,0.089702293
603,06/05/2022,23:47:57:107775,46.23378767,14.07546409,46.37805232,14.47379129,34.5473016,6.90946032,24874.05715,SI,Zgornje Jezersko,0.016047681,0.032798708
604,06/05/2022,23:48:02:408436,46.39834402,14.53033996,46.54080746,14.93107857,34.53744152,6.907488303,24866.95789,SI,Prevalje,0.006132542,0.010248569
605,06/05/2022,23:48:07:709339,46.54909762,14.954602,46.689936,15.35775302,34.54367598,6.908735196,24871.44671,AT,Oberhaag,0.003035997,0.02573302
606,06/05/2022,23:48:13:430582,46.69810025,15.38133021,46.83726356,15.78679906,34.54202039,6.908404078,24870.25468,AT,Bierbaum am Auersbach,0.003933564,0.003469062
607,06/05/2022,23:48:18:737523,46.85692549,15.84464145,46.99423422,16.25252705,34.53341929,6.906683858,24864.06189,AT,Heiligenkreuz im Lafnitztal,0.005064225,0.00830295
608,06/05/2022,23:48:24:041565,47.00239263,16.27698298,47.13802024,16.68727875,34.54004557,6.908009113,24868.83281,HU,Taplanszentkereszt,0.056939761,0.008851245
609,06/05/2022,23:48:29:756088,47.1459648,16.71153417,47.27986819,17.12415506,34.54004584,6.908009168,24868.833,HU,Celldomolk,0.022738192,0.026114935
610,06/05/2022,23:48:35:064760,47.29859177,17.18243343,47.43057911,17.59743025,34.52991505,6.90598301,24861.53884,HU,Tet,0.088640891,0.089410253
611,06/05/2022,23:48:40:372399,47.43846151,17.62244986,47.56871344,18.03984651,34.53711529,6.907423057,24866.72301,HU,Kisber,0.065823445,0.003196506
612,06/05/2022,23:48:46:080083,47.57642664,18.064802,47.70489199,18.48448206,34.53539442,6.907078884,24865.48398,HU,Labatlan,0.042458014,0.011747937
613,06/05/2022,23:48:51:370960,47.72267536,18.54318963,47.84917213,18.9652215,34.5259424,6.905188481,24858.67853,HU,Kismaros,0.011752126,0.039408503
614,06/05/2022,23:48:56:677687,47.85627954,18.98916894,47.98098892,19.41355834,34.53252284,6.906504569,24863.41645,HU,Bercel,0.110418925,0.006408342
615,06/05/2022,23:49:02:369518,47.98835146,19.43886598,48.11120652,19.86545804,34.52689159,6.905378318,24859.36194,HU,Kazar,0.061686515,0.004028044
616,06/05/2022,23:49:07:678472,48.12783845,19.92384438,48.24869204,20.35280743,34.52269928,6.904539856,24856.34348,HU,Ozd,0.032022042,0.052807434
617,06/05/2022,23:49:12:984570,48.2559112,20.37869852,48.37491664,20.80999318,34.52951571,6.905903142,24861.25131,HU,Szendro,0.025083359,0.076663177
618,06/05/2022,23:49:18:694706,48.38192325,20.83565503,48.49903695,21.26916809,34.52851723,6.905703447,24860.53241,HU,Gonc,0.032366945,0.014161914
619,06/05/2022,23:49:24:002552,48.51528474,21.33000859,48.63031795,21.76579441,34.5197828,6.903956561,24854.24362,SK,Trebisov,0.001737951,0.046254412
